"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"symbol"	"description"
"ENSG00000005075"	2240.27751142394	0.388230639130501	0.183275606562106	0.0182773072806612	0.0594584585243501	"POLR2J"	"RNA polymerase II subunit J"
"ENSG00000005100"	683.35239005196	0.133135235025101	0.112253451126369	0.231185188963844	0.386829816393093	"DHX33"	"DEAH-box helicase 33"
"ENSG00000005102"	30.9062933209018	-0.279775968330324	0.347531182047211	0.23573113128497	0.3922397996823	"MEOX1"	"mesenchyme homeobox 1"
"ENSG00000005108"	235.79744403929	-0.089365687814448	0.256022233441493	0.63884896878503	0.763475939897877	"THSD7A"	"thrombospondin type 1 domain containing 7A"
"ENSG00000005156"	924.080979217423	-0.0659942161189526	0.105926190448171	0.538961162426147	0.68466427308469	"LIG3"	"DNA ligase 3"
"ENSG00000005175"	802.80671718638	0.00847027609267798	0.0754727561753839	0.909944121146881	0.947426322070054	"RPAP3"	"RNA polymerase II associated protein 3"
"ENSG00000005187"	943.291925510229	-0.382636412448885	0.324414560329777	0.0881712337078468	0.193468438640754	"ACSM3"	"acyl-CoA synthetase medium chain family member 3"
"ENSG00000005189"	243.553407936638	-0.548433208337007	0.216322039353741	0.00448742189986403	0.020188230415672	"REXO5"	"RNA exonuclease 5"
"ENSG00000005194"	1543.38631154244	0.554963377165759	0.122125909580939	2.22293026785118e-06	4.05935256858019e-05	"CIAPIN1"	"cytokine induced apoptosis inhibitor 1"
"ENSG00000005206"	1577.52822970304	0.524171734768955	0.134953067467572	6.55595433220875e-05	0.00067461701402117	"SPPL2B"	"signal peptide peptidase like 2B"
"ENSG00000005238"	540.723830432904	-0.142049611749933	0.129219572656156	0.238517332359332	0.395417040898638	"ATOSB"	"atos homolog B"
"ENSG00000005243"	954.35995137199	-0.813999957041748	0.236446606636447	7.10293900601326e-05	0.000721992142249111	"COPZ2"	"COPI coat complex subunit zeta 2"
"ENSG00000005249"	83.1056326765838	-0.259960057100967	0.340542939815651	0.229536044192561	0.385124489955916	"PRKAR2B"	"protein kinase cAMP-dependent type II regulatory subunit beta"
"ENSG00000005302"	641.859850662997	-0.36498251016329	0.0866835760541958	1.486865900227e-05	0.000196690882562403	"MSL3"	"MSL complex subunit 3"
"ENSG00000005339"	2684.1028930144	-0.0646970475315821	0.113967882877341	0.562467547561288	0.702981504596101	"CREBBP"	"CREB binding protein"
"ENSG00000005379"	268.135377680793	-0.065177197491142	0.234891806070195	0.700776345488542	0.808697391259926	"TSPOAP1"	"TSPO associated protein 1"
"ENSG00000005381"	8.55763314306872	-0.142685842633443	0.343835124179376	0.520887582746979	0.669928805444086	"MPO"	"myeloperoxidase"
"ENSG00000005421"	14549.3490778153	-0.638835341770077	0.336000645487017	0.0156591236907022	0.0528769166128755	"PON1"	"paraoxonase 1"
"ENSG00000005436"	653.08167981854	0.00891574118971118	0.110644263935597	0.935211277587406	0.961814346299417	"GCFC2"	"GC-rich sequence DNA-binding factor 2"
"ENSG00000005448"	208.356889770512	0.291456859388786	0.232561224616882	0.114670643763223	0.233941031707441	"WDR54"	"WD repeat domain 54"
"ENSG00000005469"	1659.45170367568	0.41894685060293	0.198996340599414	0.0267425905820442	0.0797971395922088	"CROT"	"carnitine O-octanoyltransferase"
"ENSG00000005471"	6355.33061614407	-1.47063503323965	0.297726000961748	1.31872070934863e-07	3.71292106434272e-06	"ABCB4"	"ATP binding cassette subfamily B member 4"
"ENSG00000005483"	1356.90661311312	0.293193295130245	0.13202680277092	0.020493010938054	0.0649171658445855	"KMT2E"	"lysine methyltransferase 2E (inactive)"
"ENSG00000005486"	4396.3716151302	0.267381387825166	0.169974244863089	0.0684360291021628	0.160712726167413	"RHBDD2"	"rhomboid domain containing 2"
"ENSG00000005513"	13.5132233493518	0.371379282595726	0.310533300081252	0.130655486771255	0.257158398993832	"SOX8"	"SRY-box transcription factor 8"
"ENSG00000005700"	3302.20802486789	-0.108092962028736	0.128518154797146	0.395782632100764	0.558919873219621	"IBTK"	"inhibitor of Bruton tyrosine kinase"
"ENSG00000005801"	533.295754914401	0.117084538515543	0.111605549822452	0.274263191366056	0.434430278073965	"ZNF195"	"zinc finger protein 195"
"ENSG00000005810"	873.052280145126	-0.260481802394301	0.146671278716315	0.0607002003954673	0.147172896871209	"MYCBP2"	"MYC binding protein 2"
"ENSG00000005812"	925.249812985233	-0.164366956090772	0.124482805903715	0.173204645454461	0.315883409242652	"FBXL3"	"F-box and leucine rich repeat protein 3"
"ENSG00000005844"	1388.71018181914	-1.124204480535	0.225011968212963	5.27402708648862e-08	1.70827023679436e-06	"ITGAL"	"integrin subunit alpha L"
"ENSG00000005882"	1425.60248247379	-0.171591316225177	0.157665805078286	0.250935368731546	0.408900778812146	"PDK2"	"pyruvate dehydrogenase kinase 2"
"ENSG00000005884"	1034.87000072335	0.014016919280128	0.252165500060929	0.945679847899464	0.967743956684309	"ITGA3"	"integrin subunit alpha 3"
"ENSG00000005889"	1024.38708925014	0.375342527667681	0.147115049602233	0.00835591823650855	0.0324086288402129	"ZFX"	"zinc finger protein X-linked"
"ENSG00000005893"	17033.7602180175	-0.289222369719782	0.154381662589869	0.0372535442445877	0.102392632128622	"LAMP2"	"lysosomal associated membrane protein 2"
"ENSG00000005961"	15.1527174590301	0.605682759787509	0.374956185575322	0.0237437462046059	0.0727747800070394	"ITGA2B"	"integrin subunit alpha 2b"
"ENSG00000005981"	120.079253875759	-0.502768682904337	0.435452858838645	0.0674763469589118	0.159052815077983	"ASB4"	"ankyrin repeat and SOCS box containing 4"
"ENSG00000006007"	1281.88772633867	-0.409427149792376	0.133989719409925	0.00066080331524525	0.0043767920331456	"GDE1"	"glycerophosphodiester phosphodiesterase 1"
"ENSG00000006015"	1813.61721318758	0.267136797945092	0.190301365372018	0.12466574576948	0.248852608507193	"REX1BD"	"required for excision 1-B domain containing"
"ENSG00000006016"	135.976683892614	1.45579620270053	0.476740313339984	0.00041070584855204	0.00297500381932969	"CRLF1"	"cytokine receptor like factor 1"
"ENSG00000006025"	183.710181452958	0.388463913799123	0.217877971087809	0.045316627432778	0.118465514233719	"OSBPL7"	"oxysterol binding protein like 7"
"ENSG00000006042"	2217.26658299489	-1.41862168942467	0.304029382698639	2.51181326079438e-07	6.34697507251891e-06	"TMEM98"	"transmembrane protein 98"
"ENSG00000006047"	259.055006150689	-0.507079708249217	0.494724636465837	0.0585580254051649	0.143257705381748	"YBX2"	"Y-box binding protein 2"
"ENSG00000006062"	869.144415601692	-0.522727098183764	0.234160591368625	0.0090395431568999	0.0345121552305242	"MAP3K14"	"mitogen-activated protein kinase kinase kinase 14"
"ENSG00000006071"	33.3236707889767	-0.258197871568684	0.42378539817017	0.259209331168912	0.417473376382002	"ABCC8"	"ATP binding cassette subfamily C member 8"
"ENSG00000006118"	688.190265179147	1.12567328037524	0.305763193395871	2.61697804518349e-06	4.65448238036207e-05	"TMEM132A"	"transmembrane protein 132A"
"ENSG00000006125"	4728.55775029089	0.0893354458551789	0.116284733992175	0.419374814291063	0.580571027368856	"AP2B1"	"adaptor related protein complex 2 subunit beta 1"
"ENSG00000006194"	1066.98428936037	0.110502107388736	0.0970270010154669	0.298535445521669	0.461590639699222	"ZNF263"	"zinc finger protein 263"
"ENSG00000006210"	1735.6633481703	1.16467391009534	0.240194583694449	4.17714008290793e-08	1.39846437733657e-06	"CX3CL1"	"C-X3-C motif chemokine ligand 1"
"ENSG00000006282"	2646.05312300522	1.04546165360596	0.172468683813839	2.16356663130236e-10	1.53922311769797e-08	"SPATA20"	"spermatogenesis associated 20"
"ENSG00000006283"	6.26295074343128	2.45126727508813	0.470629626573546	3.02547145707164e-08	1.07300993634778e-06	"CACNA1G"	"calcium voltage-gated channel subunit alpha1 G"
"ENSG00000006327"	2679.33018520075	-0.179473536449942	0.251764572336665	0.325330820095508	0.489403339799024	"TNFRSF12A"	"TNF receptor superfamily member 12A"
"ENSG00000006377"	20.2086570373028	-0.343281042492596	0.627699528917367	0.0186196369489262	0.0603176313358356	"DLX6"	"distal-less homeobox 6"
"ENSG00000006432"	295.815080936047	0.237917527930419	0.17371245587915	0.173753585767548	0.316546430469284	"MAP3K9"	"mitogen-activated protein kinase kinase kinase 9"
"ENSG00000006451"	1605.99354944755	0.275411783940484	0.0936312895545566	0.00967267817972415	0.0364379228415721	"RALA"	"RAS like proto-oncogene A"
"ENSG00000006453"	2573.17587888926	0.648755446588761	0.233882477102515	0.00190193847437139	0.0102608722662311	"BAIAP2L1"	"BAR/IMD domain containing adaptor protein 2 like 1"
"ENSG00000006459"	697.739170871353	-0.169110668044425	0.149869329484271	0.247405724933937	0.40551585679083	"KDM7A"	"lysine demethylase 7A"
"ENSG00000006468"	393.783740720049	-1.2487211610157	0.372835299932864	1.15942446136989e-05	0.000160945890386677	"ETV1"	"ETS variant transcription factor 1"
"ENSG00000006530"	769.685408123448	-0.0974710491225368	0.118943634384899	0.393832699363955	0.557315702438786	"AGK"	"acylglycerol kinase"
"ENSG00000006534"	727.500706964177	-0.0300966641653979	0.219217378664972	0.871831947735491	0.925576073843897	"ALDH3B1"	"aldehyde dehydrogenase 3 family member B1"
"ENSG00000006555"	370.341221597743	-0.664501497178461	0.276472165053262	0.00236652021077515	0.0122185357941472	"TTC22"	"tetratricopeptide repeat domain 22"
"ENSG00000006576"	518.574664987554	-0.00584208781207816	0.13879623268613	0.962357457764045	0.977679216410095	"PHTF2"	"putative homeodomain transcription factor 2"
"ENSG00000006606"	18.6541805908656	-0.201864861915618	0.367437707900174	0.363833820699605	0.528665956477013	"CCL26"	"C-C motif chemokine ligand 26"
"ENSG00000006607"	686.4601045927	-0.0828156877996465	0.12517343271882	0.486928891574848	0.6413327579594	"FARP2"	"FERM, ARH/RhoGEF and pleckstrin domain protein 2"
"ENSG00000006611"	729.735406541561	0.331576470447258	0.493522436600912	0.114261746618847	0.233345817272697	"USH1C"	"USH1 protein network component harmonin"
"ENSG00000006625"	794.251677318001	0.382971098201755	0.175246134100356	0.0161601360259009	0.054197325113755	"GGCT"	"gamma-glutamylcyclotransferase"
"ENSG00000006634"	272.951416364408	-0.159277706406725	0.139168448341776	0.222847269117639	0.377534952194895	"DBF4"	"DBF4 zinc finger"
"ENSG00000006638"	147.148460517501	0.0970711696086834	0.186439345951899	0.574327145764108	0.71221809983115	"TBXA2R"	"thromboxane A2 receptor"
"ENSG00000006652"	355.528832502381	-0.0271741979745386	0.201369723396106	0.877364087316129	0.928916671119261	"IFRD1"	"interferon related developmental regulator 1"
"ENSG00000006659"	224.302950612873	-0.146569684404641	0.479636832904598	0.00653087657831777	0.0268652682374992	"LGALS14"	"galectin 14"
"ENSG00000006695"	547.100287562268	0.924336173756049	0.14551733693098	3.92188412618154e-11	3.53768747744315e-09	"COX10"	"cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10"
"ENSG00000006704"	659.850007761128	0.674335471780113	0.169507500475847	2.60596006134634e-05	0.000313976155778342	"GTF2IRD1"	"GTF2I repeat domain containing 1"
"ENSG00000006712"	3248.12703061371	0.164660555275968	0.118075327405175	0.147217731748272	0.280696550985937	"PAF1"	"PAF1 homolog, Paf1/RNA polymerase II complex component"
"ENSG00000006715"	1642.01652006252	0.655363947062096	0.115628255199982	3.90122075571817e-09	1.86137287314745e-07	"VPS41"	"VPS41 subunit of HOPS complex"
"ENSG00000006740"	168.33446352959	-0.0704386611867764	0.320706136079583	0.717634901464353	0.820664243630287	"ARHGAP44"	"Rho GTPase activating protein 44"
"ENSG00000006744"	2612.66951346265	0.453226845892925	0.120701187782898	0.00043435160655181	0.00311046758628354	"ELAC2"	"elaC ribonuclease Z 2"
"ENSG00000006747"	39.107387098693	-0.204945001860957	0.330888633661917	0.351631253907438	0.516555647333051	"SCIN"	"scinderin"
"ENSG00000006756"	2429.04407913398	-0.0375125836231834	0.185230687770522	0.877140920409616	0.928778585225757	"ARSD"	"arylsulfatase D"
"ENSG00000006757"	923.46408873123	0.456863912319616	0.149470357461585	0.000878902373915287	0.00553021383155331	"PNPLA4"	"patatin like phospholipase domain containing 4"
"ENSG00000006788"	6.22665016563585	1.82886457930616	0.795090011696278	0.0035205932999994	0.016714252679878	"MYH13"	"myosin heavy chain 13"
"ENSG00000006831"	5995.49549821242	-0.216893069596169	0.139234414649132	0.103424287027238	0.217417479298136	"ADIPOR2"	"adiponectin receptor 2"
"ENSG00000006837"	12.4121886406647	-0.0721763819086711	0.162470596444572	0.625983032650483	0.754436745612441	"CDKL3"	"cyclin dependent kinase like 3"
"ENSG00000007001"	561.010002803848	-1.37054870527268	0.798506879105634	0.000518288551052418	0.00360779543516511	"UPP2"	"uridine phosphorylase 2"
"ENSG00000007047"	2134.61298727204	0.607740842099552	0.127728591784908	1.6513691401965e-06	3.14787304045112e-05	"MARK4"	"microtubule affinity regulating kinase 4"
"ENSG00000007062"	256.12307110008	0.368742368379228	0.474884211419921	0.113489546983157	0.232433629941407	"PROM1"	"prominin 1"
"ENSG00000007080"	2799.3396982186	0.197512731305631	0.154113417264613	0.169891998570989	0.311744709744448	"CCDC124"	"coiled-coil domain containing 124"
"ENSG00000007129"	45.1888081447854	-0.325716614986546	0.280218102371367	0.141825037357473	0.273216236087434	"CEACAM21"	"CEA cell adhesion molecule 21"
"ENSG00000007168"	2297.08704570507	0.325161330127431	0.0987647683420637	0.000672997876041179	0.00444647352926709	"PAFAH1B1"	"platelet activating factor acetylhydrolase 1b regulatory subunit 1"
"ENSG00000007171"	81.5887858116929	-0.00223629599990956	0.264412413284045	0.9862596697322	0.991759820040374	"NOS2"	"nitric oxide synthase 2"
"ENSG00000007174"	5.50796865654719	0.387177416154913	0.543727501506146	0.0262056455070965	0.0785282374578957	"DNAH9"	"dynein axonemal heavy chain 9"
"ENSG00000007202"	2624.43975265688	0.314345540100217	0.133552952518254	0.0133939351255133	0.0467857973676303	"BLTP2"	"bridge-like lipid transfer protein family member 2"
"ENSG00000007216"	214.13545435213	0.112646366331301	0.347782946480544	0.627553185512205	0.755529153688428	"SLC13A2"	"solute carrier family 13 member 2"
"ENSG00000007237"	310.750696879581	-0.304385920768782	0.239476906636217	0.13434093966234	0.262767844013466	"GAS7"	"growth arrest specific 7"
"ENSG00000007255"	1537.84236503012	0.280619562314977	0.184175145318195	0.105650014395959	0.220813935216431	"TRAPPC6A"	"trafficking protein particle complex subunit 6A"
"ENSG00000007264"	143.713973767673	0.529238202601704	0.291423508912177	0.0105567490591973	0.0389801720264239	"MATK"	"megakaryocyte-associated tyrosine kinase"
"ENSG00000007312"	93.6181872119855	-0.157323281792437	0.21727574712838	0.414252286912573	0.575613943286528	"CD79B"	"CD79b molecule"
"ENSG00000007314"	91.8219096428617	0.154253562183501	0.224494275540474	0.454569744887141	0.613352209424179	"SCN4A"	"sodium voltage-gated channel alpha subunit 4"
"ENSG00000007341"	300.264708035658	0.152658368432958	0.10435092551305	0.120303715804513	0.242264538316878	"ST7L"	"suppression of tumorigenicity 7 like"
"ENSG00000007372"	17.2341169996614	0.904036294930184	0.670567801755238	0.0364082831700001	0.100555008768998	"PAX6"	"paired box 6"
"ENSG00000007376"	845.372853182503	0.215013305399276	0.142004158873734	0.102096026869589	0.215382881148235	"RPUSD1"	"RNA pseudouridine synthase domain containing 1"
"ENSG00000007384"	579.521833548766	0.710810516972645	0.175404483675063	1.26925333533743e-05	0.000173161004066038	"RHBDF1"	"rhomboid 5 homolog 1"
"ENSG00000007392"	884.692148540321	0.098245460265411	0.138419919583099	0.448275050540891	0.607630666749615	"LUC7L"	"LUC7 like"
"ENSG00000007402"	52.9925308264928	0.958693327643834	0.30108123487638	0.000379790474776925	0.00280894539265706	"CACNA2D2"	"calcium voltage-gated channel auxiliary subunit alpha2delta 2"
"ENSG00000007516"	520.909240269219	0.0938723518425959	0.226052949032757	0.705960786505699	0.812405628760325	"BAIAP3"	"BAI1 associated protein 3"
"ENSG00000007520"	1562.2637329903	0.171618942714513	0.141362036354973	0.191580438224987	0.338873671402256	"TSR3"	"TSR3 ribosome maturation factor"
"ENSG00000007541"	1544.07792626667	0.35328320134135	0.164185362550327	0.0152916243316626	0.0518904913290671	"PIGQ"	"phosphatidylinositol glycan anchor biosynthesis class Q"
