"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"symbol"	"description"
"ENSG00000004142"	9893.81150919093	0.0226576177663804	0.0722505545097003	0.740527839037482	0.8540090944638	"POLDIP2"	"DNA polymerase delta interacting protein 2"
"ENSG00000004399"	5652.87826702184	-0.00360370701545447	0.0988699470251149	0.968512952968939	0.987441030864374	"PLXND1"	"plexin D1"
"ENSG00000004455"	5583.00262694129	-0.0178415357779933	0.0747031978723207	0.796995749134146	0.887178880656254	"AK2"	"adenylate kinase 2"
"ENSG00000004468"	290.939938095106	-0.0382941303531493	0.178453070527964	0.716820595452735	0.839193757694401	"CD38"	"CD38 molecule"
"ENSG00000004478"	4800.07958612759	0.263002402530392	0.0934278537993061	0.00263931404984972	0.0163287022752113	"FKBP4"	"FKBP prolyl isomerase 4"
"ENSG00000004487"	2248.17518100261	-0.141397502843824	0.0646721659339962	0.0221060553272852	0.0800003118761704	"KDM1A"	"lysine demethylase 1A"
"ENSG00000004534"	2342.90817478702	-0.354101010857585	0.082444846924036	4.68214078910785e-06	8.64628969892326e-05	"RBM6"	"RNA binding motif protein 6"
"ENSG00000004660"	241.960046373716	0.0895563318270157	0.124525338018423	0.408715650999589	0.600150173739275	"CAMKK1"	"calcium/calmodulin dependent protein kinase kinase 1"
"ENSG00000004700"	522.760770868463	-0.111908982280222	0.135853864894275	0.298730205063321	0.493422957279692	"RECQL"	"RecQ like helicase"
"ENSG00000004766"	725.082950130949	0.171392619058084	0.07488728160376	0.0146818994814201	0.0591940838311235	"VPS50"	"VPS50 subunit of EARP/GARPII complex"
"ENSG00000004776"	307.937226828426	-0.684026020228154	0.370134449313487	0.00274239707189329	0.0168224799555377	"HSPB6"	"heat shock protein family B (small) member 6"
"ENSG00000004777"	292.200978828376	-0.267551721025596	0.132126281771847	0.0133233292704489	0.0551616353828233	"ARHGAP33"	"Rho GTPase activating protein 33"
"ENSG00000004779"	2732.70053126477	0.250340356783211	0.0927013299131928	0.00360420198868363	0.0206489736899572	"NDUFAB1"	"NADH:ubiquinone oxidoreductase subunit AB1"
"ENSG00000004799"	9936.71532041671	-0.98913574856019	0.258866118790476	2.53827493083296e-06	6.04925941557953e-05	"PDK4"	"pyruvate dehydrogenase kinase 4"
"ENSG00000004809"	4.86429065883802	-0.174874722760634	0.242044589326077	0.142733158010047	0.300374225254735	"SLC22A16"	"solute carrier family 22 member 16"
"ENSG00000004838"	48.2413048579465	-0.212835417394706	0.177532556812924	0.0825753875137925	0.203842977272059	"ZMYND10"	"zinc finger MYND-type containing 10"
"ENSG00000004846"	976.429488742075	-0.157957659683835	0.292504835168793	0.0387776815494357	0.119875647407456	"ABCB5"	"ATP binding cassette subfamily B member 5"
"ENSG00000004864"	4758.2492945623	0.0952144768972713	0.0929396442701489	0.276600443847948	0.469315802876006	"SLC25A13"	"solute carrier family 25 member 13"
"ENSG00000004866"	1475.77806725204	-0.0809510945302902	0.0964629685508696	0.342996389114957	0.484993169721474	"ST7"	"suppression of tumorigenicity 7"
"ENSG00000004897"	1950.36555384364	0.00598724419584675	0.0623315898792203	0.91899167101707	0.959266503321706	"CDC27"	"cell division cycle 27"
"ENSG00000004948"	46.9435918420144	-0.189035535616936	0.281535700121627	0.0802335200784451	0.201670093245326	"CALCR"	"calcitonin receptor"
"ENSG00000004961"	995.66484594152	0.0601562505140416	0.0711278276741301	0.371231252579115	0.566002918666305	"HCCS"	"holocytochrome c synthase"
"ENSG00000004975"	1309.31941545351	-0.107312459890421	0.0808670693650866	0.157797697117941	0.322689241073181	"DVL2"	"dishevelled segment polarity protein 2"
"ENSG00000005001"	105.002659881485	-0.100175648062913	0.237948659290963	0.171923100951725	0.342039654432853	"PRSS22"	"serine protease 22"
"ENSG00000005007"	5292.46863727362	0.204921339900316	0.0644275663919929	0.0013403713482969	0.00968086554192273	"UPF1"	"UPF1 RNA helicase and ATPase"
"ENSG00000005020"	1336.43654025087	-0.369472224420838	0.161349027121206	0.00245491786161302	0.0153712652248399	"SKAP2"	"src kinase associated phosphoprotein 2"
"ENSG00000005022"	12842.7597443817	0.27462664230083	0.0963596166277673	0.00195645779624467	0.0128871065628701	"SLC25A5"	"solute carrier family 25 member 5"
"ENSG00000005059"	313.190986046415	0.286698023892258	0.173100836543928	0.032288950635718	0.104362757310135	"MCUB"	"mitochondrial calcium uniporter dominant negative subunit beta"
"ENSG00000005073"	30.4655476161769	-0.101986027974402	0.240473273319415	0.276776092085602	0.469547038315611	"HOXA11"	"homeobox A11"
"ENSG00000005075"	2206.61026948575	0.103315762382328	0.110931061808713	0.285987835430708	0.479379272205943	"POLR2J"	"RNA polymerase II subunit J"
"ENSG00000005100"	844.46385949965	0.00755735431742728	0.0707808051461426	0.91181959279001	0.955567856792141	"DHX33"	"DEAH-box helicase 33"
"ENSG00000005102"	48.0802020541681	-0.176291708158463	0.229184749211449	0.159381478034358	0.324919205263002	"MEOX1"	"mesenchyme homeobox 1"
"ENSG00000005108"	302.35924918637	-0.161389803854587	0.183734151871226	0.186332096837216	0.361070465611944	"THSD7A"	"thrombospondin type 1 domain containing 7A"
"ENSG00000005156"	1048.52406121718	0.100580306903046	0.074559961657729	0.154385069240609	0.318021778067868	"LIG3"	"DNA ligase 3"
"ENSG00000005175"	822.861405918063	0.0361154593923648	0.0584865900285833	0.521282861621547	0.695821617437535	"RPAP3"	"RNA polymerase II associated protein 3"
"ENSG00000005187"	884.930209110802	-0.672786221434135	0.226534876468028	0.000218537345624728	0.00229185945251621	"ACSM3"	"acyl-CoA synthetase medium chain family member 3"
"ENSG00000005189"	225.942446582985	-0.392362147691088	0.136740753579307	0.00100764348278115	0.0077418173672229	"REXO5"	"RNA exonuclease 5"
"ENSG00000005194"	1800.04087582982	0.30952284307669	0.0774030068410283	2.94751969024134e-05	0.000467110687025884	"CIAPIN1"	"cytokine induced apoptosis inhibitor 1"
"ENSG00000005206"	1822.35100547222	0.215276031895559	0.0898942599316575	0.00965815624027753	0.0433499483100773	"SPPL2B"	"signal peptide peptidase like 2B"
"ENSG00000005238"	741.698894632277	-0.0166545271956993	0.0822030257562891	0.824017202163155	0.903109730962856	"ATOSB"	"atos homolog B"
"ENSG00000005243"	1021.82572398325	-0.776404247203426	0.160826256640593	3.08724647305378e-08	1.41361519887085e-06	"COPZ2"	"COPI coat complex subunit zeta 2"
"ENSG00000005249"	134.973932912164	-0.121993670273756	0.191439965192161	0.295612729813622	0.490038029493	"PRKAR2B"	"protein kinase cAMP-dependent type II regulatory subunit beta"
"ENSG00000005302"	785.754623569272	-0.225005251425741	0.0629310916736119	0.000151258977346194	0.00172158118490973	"MSL3"	"MSL complex subunit 3"
"ENSG00000005339"	3581.66191986531	-0.0603477262530322	0.0722125195669148	0.382566748778571	0.576828987084552	"CREBBP"	"CREB binding protein"
"ENSG00000005379"	455.45506051749	-0.132510938115418	0.149077053386597	0.244055947741427	0.447304542107381	"TSPOAP1"	"TSPO associated protein 1"
"ENSG00000005381"	13.576697542647	-0.0711941084201934	0.199057308844247	0.515209683871851	0.690341620896815	"MPO"	"myeloperoxidase"
"ENSG00000005421"	11431.3499331363	0.3695726024721	0.339600772580466	0.0116248743870887	0.0496935030861341	"PON1"	"paraoxonase 1"
"ENSG00000005436"	690.004527628116	0.0559171702871843	0.0760444709059473	0.441168249826494	0.684760928149898	"GCFC2"	"GC-rich sequence DNA-binding factor 2"
"ENSG00000005448"	416.207766538766	0.0283232363913059	0.127438494228602	0.78177600450378	0.879441293094855	"WDR54"	"WD repeat domain 54"
"ENSG00000005469"	1473.94520363102	0.0597897965742771	0.113076268495707	0.567693495928468	0.732365132969367	"CROT"	"carnitine O-octanoyltransferase"
"ENSG00000005471"	5032.94523728421	0.0278427924013133	0.178321673219516	0.772952392519344	0.877222379265075	"ABCB4"	"ATP binding cassette subfamily B member 4"
"ENSG00000005483"	1941.41566707143	0.135361073024658	0.0807760728465998	0.0773418986831504	0.196280171092033	"KMT2E"	"lysine methyltransferase 2E (inactive)"
"ENSG00000005486"	4741.32355701864	0.182542276612695	0.110883874339079	0.0556556277037586	0.155325298841936	"RHBDD2"	"rhomboid domain containing 2"
"ENSG00000005513"	270.183724092383	0.0641966759371749	0.173828630638715	0.586083585631783	0.746761203804509	"SOX8"	"SRY-box transcription factor 8"
"ENSG00000005700"	3179.11815165503	0.0194081913516406	0.0866492602863921	0.810754845471525	0.898536330209525	"IBTK"	"inhibitor of Bruton tyrosine kinase"
"ENSG00000005801"	637.293883391875	0.111271772625045	0.0813523910633172	0.138530940282093	0.294361281853532	"ZNF195"	"zinc finger protein 195"
"ENSG00000005810"	1318.40463354626	-0.131629676489224	0.0947792719068346	0.129157796006776	0.280286398757178	"MYCBP2"	"MYC binding protein 2"
"ENSG00000005812"	1122.57656341034	-0.117105984703029	0.0882504993459445	0.148566321749233	0.309212892309343	"FBXL3"	"F-box and leucine rich repeat protein 3"
"ENSG00000005844"	1366.78553437459	-0.163162238659684	0.155789436833161	0.148296207173724	0.308878365065555	"ITGAL"	"integrin subunit alpha L"
"ENSG00000005882"	1523.72323819116	-0.128213749262974	0.101900734788319	0.161737792177177	0.328304904938675	"PDK2"	"pyruvate dehydrogenase kinase 2"
"ENSG00000005884"	5751.78562621943	0.00311931091495528	0.148575042586517	0.977961434270815	0.992327487244298	"ITGA3"	"integrin subunit alpha 3"
"ENSG00000005889"	1143.53643519156	0.214512505230731	0.0961636403748566	0.015797505625144	0.062298622237371	"ZFX"	"zinc finger protein X-linked"
"ENSG00000005893"	16358.3365845752	-0.0771421156341829	0.0934076515645544	0.359884602798944	0.557190489565318	"LAMP2"	"lysosomal associated membrane protein 2"
"ENSG00000005961"	24.3205583720284	0.462819534430426	0.247850992778141	0.00670514290733294	0.0332000600243534	"ITGA2B"	"integrin subunit alpha 2b"
"ENSG00000005981"	101.198011067285	-0.215583303648617	0.287962246476472	0.0722211124614116	0.186623359930615	"ASB4"	"ankyrin repeat and SOCS box containing 4"
"ENSG00000006007"	1562.91253686097	-0.152717693699379	0.0829309934682274	0.0418617872296766	0.112679814468388	"GDE1"	"glycerophosphodiester phosphodiesterase 1"
"ENSG00000006015"	1759.3390534955	-0.0125965536601762	0.112859252113942	0.89897336776529	0.948614420641754	"REX1BD"	"required for excision 1-B domain containing"
"ENSG00000006016"	140.849726232057	0.805956313093468	0.321577089757562	0.0013876682282845	0.00983953207405743	"CRLF1"	"cytokine receptor like factor 1"
"ENSG00000006025"	346.71306275205	0.106673025285115	0.125719500425473	0.327767542959625	0.522745186846157	"OSBPL7"	"oxysterol binding protein like 7"
"ENSG00000006042"	3433.09273079558	-0.20101961579087	0.178720013247775	0.100372163972251	0.235816263908018	"TMEM98"	"transmembrane protein 98"
"ENSG00000006047"	226.636300994411	-0.239759578346006	0.29254509498416	0.0622864838790537	0.168260260380331	"YBX2"	"Y-box binding protein 2"
"ENSG00000006062"	961.734498943809	-0.06990661579398	0.126488512403426	0.497633983007189	0.675968294189172	"MAP3K14"	"mitogen-activated protein kinase kinase kinase 14"
"ENSG00000006071"	33.7269490739898	-0.0758798959490043	0.215457258921046	0.47581753643576	0.653992489770007	"ABCC8"	"ATP binding cassette subfamily C member 8"
"ENSG00000006118"	1286.06380414774	0.370123583401779	0.18925491815511	0.00732847789296663	0.0352334076208408	"TMEM132A"	"transmembrane protein 132A"
"ENSG00000006125"	6940.21941054109	0.096099300220608	0.0727043099511094	0.164507194759974	0.332116797243141	"AP2B1"	"adaptor related protein complex 2 subunit beta 1"
"ENSG00000006194"	1225.23339772536	0.0115429209540768	0.0600953901374202	0.84303812959202	0.915116604611513	"ZNF263"	"zinc finger protein 263"
"ENSG00000006210"	2443.11683608593	0.589208279991642	0.151951136648724	2.20527134366005e-05	0.000369253383997236	"CX3CL1"	"C-X3-C motif chemokine ligand 1"
"ENSG00000006282"	4037.12591928106	0.550197426452204	0.111469475131542	1.09728444411305e-07	4.19500283633988e-06	"SPATA20"	"spermatogenesis associated 20"
"ENSG00000006283"	14.4903274856469	1.16733120418828	0.355669363337428	3.36135332188293e-05	0.000520366287130689	"CACNA1G"	"calcium voltage-gated channel subunit alpha1 G"
"ENSG00000006327"	3010.69317152965	0.0878785118188492	0.147917208375811	0.432058551623216	0.621251811676418	"TNFRSF12A"	"TNF receptor superfamily member 12A"
"ENSG00000006377"	20.8690642361799	-0.253183232061593	0.462490611069228	0.0021122087346273	0.013002387071237	"DLX6"	"distal-less homeobox 6"
"ENSG00000006432"	319.994196799407	-0.138637939683904	0.119040305197994	0.166258022977566	0.331676792180113	"MAP3K9"	"mitogen-activated protein kinase kinase kinase 9"
"ENSG00000006451"	1809.84274435205	-0.00816122411510613	0.060490079395039	0.889592978258927	0.942828650288549	"RALA"	"RAS like proto-oncogene A"
"ENSG00000006453"	2420.27198392495	0.186283345706368	0.137641292409478	0.112187852365163	0.254430402702094	"BAIAP2L1"	"BAR/IMD domain containing adaptor protein 2 like 1"
"ENSG00000006459"	782.258821889259	0.0188634166146166	0.0984024273593931	0.832097400056209	0.908490415365717	"KDM7A"	"lysine demethylase 7A"
"ENSG00000006468"	524.974896350712	-1.12339062902359	0.234754599468881	7.87272059057124e-09	4.67017928833806e-07	"ETV1"	"ETS variant transcription factor 1"
"ENSG00000006530"	906.228207399877	-0.0500284582461744	0.072001787445196	0.466878926822659	0.651146663448193	"AGK"	"acylglycerol kinase"
"ENSG00000006534"	1732.65007432042	-0.139377598297048	0.144606757715379	0.218001271568252	0.359346861648459	"ALDH3B1"	"aldehyde dehydrogenase 3 family member B1"
"ENSG00000006555"	406.376314543628	-0.37630828578194	0.210026760251885	0.00811953495298165	0.0396539211217443	"TTC22"	"tetratricopeptide repeat domain 22"
"ENSG00000006576"	684.432744043405	-0.023664111475346	0.0923070010549708	0.77340605821195	0.874674074367322	"PHTF2"	"putative homeodomain transcription factor 2"
"ENSG00000006606"	21.1528611232852	0.0176506397475009	0.195465085652415	0.856359360927913	0.893031224728373	"CCL26"	"C-C motif chemokine ligand 26"
"ENSG00000006607"	1066.23758490545	-0.0673704612769064	0.0805748697940376	0.374251156410241	0.568671056517371	"FARP2"	"FERM, ARH/RhoGEF and pleckstrin domain protein 2"
"ENSG00000006611"	1355.68323160463	0.088123932426127	0.226529361124304	0.355707734416374	0.550523142094007	"USH1C"	"USH1 protein network component harmonin"
"ENSG00000006625"	807.635390204758	0.0523275630455042	0.100753682943483	0.56745859337225	0.795232460957839	"GGCT"	"gamma-glutamylcyclotransferase"
"ENSG00000006634"	279.467616047631	-0.065267156987698	0.0953356747758992	0.441380451498481	0.624360544889309	"DBF4"	"DBF4 zinc finger"
"ENSG00000006638"	195.15547321956	-0.105239203450751	0.130659906022111	0.342873879994855	0.537587814236496	"TBXA2R"	"thromboxane A2 receptor"
"ENSG00000006652"	374.935800666967	-0.0226576335823492	0.124927732248935	0.824269708462632	0.903291004508677	"IFRD1"	"interferon related developmental regulator 1"
"ENSG00000006695"	617.161610720639	0.532796754398302	0.0924062423899814	2.25746477118575e-09	1.51899489758381e-07	"COX10"	"cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10"
"ENSG00000006704"	987.168500558196	0.265845611400973	0.110227966545876	0.0082294292775613	0.0384854149410766	"GTF2IRD1"	"GTF2I repeat domain containing 1"
"ENSG00000006712"	3539.03356763453	0.093477864855634	0.0757644225342576	0.185927782905522	0.360621791348158	"PAF1"	"PAF1 homolog, Paf1/RNA polymerase II complex component"
"ENSG00000006715"	2181.50466209973	0.317410922493318	0.0748563700313284	8.39831785702921e-06	0.000167981577929067	"VPS41"	"VPS41 subunit of HOPS complex"
"ENSG00000006740"	285.900018311214	0.0572313077162153	0.178541397148845	0.624250032613706	0.769518456807232	"ARHGAP44"	"Rho GTPase activating protein 44"
"ENSG00000006744"	3110.2267501614	0.248479183392946	0.0767016737757529	0.000735384212425593	0.00607661605791377	"ELAC2"	"elaC ribonuclease Z 2"
"ENSG00000006747"	697.202461691305	-0.414353330236939	0.379184849725695	0.00876955022379783	0.0403483876834949	"SCIN"	"scinderin"
"ENSG00000006756"	2767.3125760704	0.20474387179646	0.118284977086307	0.03924043496524	0.120852028986672	"ARSD"	"arylsulfatase D"
"ENSG00000006757"	1054.50425637947	0.396300079609479	0.100084114329375	1.6730205255353e-05	0.000296299759889905	"PNPLA4"	"patatin like phospholipase domain containing 4"
"ENSG00000006788"	8.77272479117126	0.21101186991943	0.324704461533608	0.0728783769659308	0.187914673681285	"MYH13"	"myosin heavy chain 13"
"ENSG00000006831"	6112.83653943613	-0.0529293255919376	0.0840036435625887	0.497517043622766	0.676321533572551	"ADIPOR2"	"adiponectin receptor 2"
"ENSG00000006837"	16.089401106116	-0.102109845475137	0.109240746529803	0.282333936459292	0.47545943725631	"CDKL3"	"cyclin dependent kinase like 3"
"ENSG00000007001"	458.058933743202	-0.313222585424617	0.442562844479284	0.0110066835567229	0.0477931275808483	"UPP2"	"uridine phosphorylase 2"
"ENSG00000007047"	2468.60255722452	0.203738519385592	0.0834937996575921	0.0103510089768225	0.0396968792622577	"MARK4"	"microtubule affinity regulating kinase 4"
"ENSG00000007080"	3168.43233852741	-0.0312951749634483	0.0972630538778138	0.723355241773521	0.843584407887618	"CCDC124"	"coiled-coil domain containing 124"
"ENSG00000007129"	54.5729542714818	0.0307275294572874	0.15510759891246	0.778053233378456	0.877646963402578	"CEACAM21"	"CEA cell adhesion molecule 21"
"ENSG00000007168"	3114.10493577473	0.19448422702546	0.0637338268205491	0.0016300499609691	0.0112000206995619	"PAFAH1B1"	"platelet activating factor acetylhydrolase 1b regulatory subunit 1"
"ENSG00000007171"	91.6426592929057	-0.155765864626759	0.185111500852566	0.225001424358861	0.410087400069142	"NOS2"	"nitric oxide synthase 2"
"ENSG00000007174"	19.1294305692226	0.0828280083064254	0.202503352001363	0.452698663914812	0.639338265108187	"DNAH9"	"dynein axonemal heavy chain 9"
"ENSG00000007202"	3778.36158973612	0.235261555272235	0.0877199320673526	0.00407540449317988	0.02272622320525	"BLTP2"	"bridge-like lipid transfer protein family member 2"
"ENSG00000007216"	270.476417590515	-0.0533213248499932	0.215300651209774	0.586624957949624	0.747199611175658	"SLC13A2"	"solute carrier family 13 member 2"
"ENSG00000007237"	817.067108923874	-0.0180220461801094	0.135415628919253	0.869182532647625	0.930609680509873	"GAS7"	"growth arrest specific 7"
"ENSG00000007255"	1557.59672961032	-0.024279928527811	0.109176269845737	0.803006767850297	0.890711370894903	"TRAPPC6A"	"trafficking protein particle complex subunit 6A"
"ENSG00000007264"	259.311118771999	0.996687009136715	0.210377004794377	2.55505576795729e-08	1.21421136255755e-06	"MATK"	"megakaryocyte-associated tyrosine kinase"
"ENSG00000007312"	202.380297604728	0.0856326350393049	0.150034381510747	0.450489961057625	0.637498841832485	"CD79B"	"CD79b molecule"
"ENSG00000007314"	99.1996849217562	0.133317886900999	0.166435031592075	0.266331341271911	0.457917151523079	"SCN4A"	"sodium voltage-gated channel alpha subunit 4"
"ENSG00000007341"	371.009170048364	0.101367999007937	0.0676897193598239	0.11241554326773	0.254825655662769	"ST7L"	"suppression of tumorigenicity 7 like"
"ENSG00000007350"	66.6463205277377	1.24777585582824	0.465899520428944	0.000416731736369566	0.00383991977706928	"TKTL1"	"transketolase like 1"
"ENSG00000007372"	31.4217591101911	1.24963539325228	0.472965694410117	0.000500979510125224	0.00444950379506603	"PAX6"	"paired box 6"
"ENSG00000007376"	1081.85166368054	-0.139839037450418	0.0941909955128615	0.100631615538673	0.236165114474308	"RPUSD1"	"RNA pseudouridine synthase domain containing 1"
"ENSG00000007384"	952.938636373398	0.29874684643714	0.113753084510576	0.00303931315097012	0.0182267105403578	"RHBDF1"	"rhomboid 5 homolog 1"
"ENSG00000007392"	1202.8687653383	0.0556843574133215	0.0940901107072492	0.508598036948469	0.685177025606657	"LUC7L"	"LUC7 like"
"ENSG00000007402"	230.903507050427	0.265469556332295	0.18205061964549	0.0642906289716477	0.17226971186652	"CACNA2D2"	"calcium voltage-gated channel auxiliary subunit alpha2delta 2"
"ENSG00000007516"	554.430202471541	0.21850299027137	0.169420761348439	0.0717902013545606	0.185871092976321	"BAIAP3"	"BAI1 associated protein 3"
"ENSG00000007520"	1798.48144956557	-0.037301672637334	0.0901690011915608	0.652178255464488	0.794151612514727	"TSR3"	"TSR3 ribosome maturation factor"
"ENSG00000007541"	2004.03867946399	0.114142105807603	0.10256513731932	0.206846453885195	0.340751627353658	"PIGQ"	"phosphatidylinositol glycan anchor biosynthesis class Q"
"ENSG00000007545"	425.004910955516	-0.03914088002328	0.0743609491254563	0.581533112464193	0.743664107796611	"CRAMP1"	"cramped chromatin regulator homolog 1"
